Upc,Department,qty,cents,incltaxes,inclfees,Name,size,ebt,byweight,"Fee Multiplier",cost_qty,cost_cents,variable_price,addstock,setstock,pack_name,pack_qty,pack_upc,unit_upc,unit_count,is_oneclick,oc_color,oc_border_color,oc_text_color,oc_fixedpos,oc_page,oc_key,oc_relpos
"=""089419242140""","Wine Rose 1",1,1499,n,n,"MIRVAL COTES",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540122717""","LIQUEUR 1",1,2999,n,n,"KAHLUA 750 ML",750ml,,n,1,1,1752,n,,"=""0""",,,,,,n,,,,,,,
"=""089540122731""","LIQUEUR 1",1,799,n,n,"KAHLUA 200 ML",200ml,,n,1,1,543,n,,"=""0""",,,,,,n,,,,,,,
"=""089540122748""","LIQUEUR 1",1,399,n,n,"Kahlua Coffee Liqueur","50 ml",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540125251""",Spirit1,1,1259,n,n,"H WALKER TRIPLE SEC 60 750ML",,,n,1,1,818,n,,"=""0""",,,,,,n,,,,,,,
"=""089540125473""",Spirit1,1,1451,n,n,"H WALKER APRICOT BRANDY 60 750ML",,,n,1,1,943,n,,"=""0""",,,,,,n,,,,,,,
"=""089540125572""","LIQUEUR 1",1,1499,n,n,"Hiram Walker Peach Brandy 750 M",,,n,2,1,958,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540125664""","LIQUEUR 1",1,2299,n,n,"Hiram Walker Creme de Cacao",750ml,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540145402""","LIQUEUR 1",1,899,n,n,"Hiram Walker",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540145631""","LIQUEUR 1",1,1599,n,n,"KAHLUA 375 ML",375ml,,n,1,1,1003,n,,"=""0""",,,,,,n,,,,,,,
"=""089540165158""","LIQUEUR 1",1,1599,n,n,"HIRAM WALKER PEACH SCHNAPPS 1","1 LITER",,n,2,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540352848""",WHISKEY,1,2499,n,n,"BALLANTINES FINEST BLENDED SCOTCH WHISKY","750 ML",,n,2,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540448992""",Rum1osama,1,1799,n,n,"MALIBU RUM COCONUT 42",750.ML,,n,1,1,1000,n,,"=""0""",,,,,,n,,,,,,,
"=""089540449036""",Rum1osama,1,1099,n,n,"Malibu Caribbean Rum with Coconut Liqueur (375 ml)",375ml,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540449326""",Rum1osama,1,2999,n,n,"MALIBU COCONUT RUM","1.75 ML",,n,1,1,1590,n,,"=""0""",,,,,,n,,,,,,,
"=""089540449357""",Rum1osama,1,599,n,n,"Malibu Caribbean Rum",200ml,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540453927""","SHOTS LIQUOR 1",1,349,n,n,"Malibu Caribbean Rum","50 ml",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540463131""","ROLLING PAPER AND CIGAR",1,1799,n,n,"Malibu Carribean Rum Pineapple",750ml,,n,2,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089540498683""",Spirit1,1,2128,n,n,"MALIBU RUM COCONUT 42 PET 12/10PK 50ML",,,n,1,1,1383,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535555""",Vodka1osama,1,1799,n,n,"MALIBU WATERMELON","750 ML",,n,2,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535654""","COCKTAIL 1",1,399,n,n,"MALIBU PINA COLADA","335 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535661""","COCKTAIL 1",1,1399,n,n,"MALIBU COCKTAILS PINA COLADA 4 PACK","4 PK",,n,4,1,877,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535678""","COCKTAIL 1",1,399,n,n,"MALIBU STAWBERRY DAIQUIRI","335 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535685""","COCKTAIL 1",1,1399,n,n,"MALIBU COCKTAILS STRAWBERRY DAQUIRI 4 PACK","4 PK",,n,4,1,877,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535692""","COCKTAIL 1",1,399,n,n,"MALIBU  PINEAPPLE BAY BREEZE 355 ML","355 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540535708""","COCKTAIL 1",1,1399,n,n,"MALIBU COCKTAILS PINEAPPLE BAY BREEZE","4 PK",,n,4,1,877,n,,"=""0""",,,,,,n,,,,,,,
"=""089540536019""","COCKTAIL 1",1,399,n,n,"MALIBU PEACH RUM PUNCH 355 ML","355 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089540536026""","COCKTAIL 1",1,1399,n,n,"MALIBU COCKTAILS PEACH RUM PUNCH 4 PK",4PK,,n,4,1,877,n,,"=""0""",,,,,,n,,,,,,,
"=""089540536521""","Big Vodka 1",1,1799,n,n,"MALIBU PINK","750 ML",,n,2,1,337,n,,"=""0""",,,,,,n,,,,,,,
"=""089540536545""","LIQUEUR 1",1,2999,n,n,"KAHLUA DUNKIN CARAMEL","750 ml",,n,1,1,2146,n,,"=""0""",,,,,,n,,,,,,,
"=""089541300893""","WINE CABERNET SAUVIGNON 1",1,5999,n,n,"GROTH CABERNET SAUVIGNON","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089552000522""","LIQUEUR 1",1,2999,n,n,"CHOCOLAT DELUXE TRIPLE","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089552000737""","LIQUEUR 1",1,2599,n,n,"CHOCOLAT DELUXE WHITE","750 ml",,n,2,1,1525,n,,"=""0""",,,,,,n,,,,,,,
"=""089636190002""",Wine1osama,1,1699,n,n,"Wente Chardonnay Morning Fog (750 ml)","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089636230005""","SAUVIGNON BLANC 1",1,1699,n,n,"WENTE SAVIGNON BLANC",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089636240103""","Wine osama",1,1499,n,n,"WENTE VYDS CHARD RIVA RANCH 750ML","750.00 ML",,n,1,1,1409,n,,"=""0""",,,,,,n,,,,,,,
"=""089636430313""",Wine1,1,2491,n,n,"WENTE VYDS P NOIR RIVA RANCH 750ML",,,n,1,1,1619,n,,"=""0""",,,,,,n,,,,,,,
"=""089636460006""","WINE CABERNET SAUVIGNON 1",1,1799,n,n,"WENTE CABERNET SAUVIGNON 750","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089744329561""","LIQUEUR 1",1,8699,n,n,CHARTREUSE,"750 ML",,n,2,1,5667,n,,"=""0""",,,,,,n,,,,,,,
"=""089744329615""","LIQUEUR 1",1,8699,n,n,CHARTREUSE,"750 ml",,n,2,1,5667,n,,"=""0""",,,,,,n,,,,,,,
"=""089744757333""",Tequila1osama,1,5999,n,n,"ILEGAL MEZCAL REP","750 ML",,n,2,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""089744765482""","other wine 1",1,899,n,n,"RIUNITE LAMBRUSCO 750 ml","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819001972""",Wine1osama,1,1199,n,n,"Beringer Founders' Est Pinot Noir (750 ml)","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819003471""","WINE CABERNET SAUVIGNON 1",1,2249,n,n,"BERINGER CABERNET SAUVIGNON","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819012985""","WINE CABERNET SAUVIGNON 1",1,14999,n,n,"BERINGER Reserve CABERNET SAUVIGNON","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819042401""","WINE CABERNET SAUVIGNON 1",1,6999,n,n,"STAGS LEAB CABERNET SAUVIGNION","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819044412""","other wine 1",1,3499,n,n,"STAGS LEAP MERLOT","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819045853""","other wine 1",1,2499,n,n,"STAGE LEAP Petite Birah Napa Valley 750 ml","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819236015""",Wine1osama,1,1499,n,n,"Matua Pinot Noir (750 ml)","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819501458""",Wine1osama,1,1099,n,n,"Gabbiano Sangiovese (750 ml)","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819547043""","other wine 1",1,7999,n,n,"STAGS LEAP THE INVES",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819721443""","Wine pinot noir 1",1,1299,n,n,"19 CRIMES PINOT NOIR 750 ml",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819760091""","WINE PINOT GRIGIO 1",1,899,n,n,"BERINGER PINOT GRIGIO","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089819806942""","WINE CABERNET SAUVIGNON 1",1,9499,n,n,"STAG LEAP CABERNET SAUVIGNON","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089826000043""",BEER,1,399,n,n,"Carta Blanca Bottle (32 oz)","32.00 FL OZ",,n,1,1,235,n,,"=""0""",,,,,,n,,,,,,,
"=""089826001422""",BEER,1,319,n,n,"Tecate Can (24 oz)","24.00 FL OZ",,n,2,1,194,n,,"=""0""",,,,,,n,,,,,,,
"=""089826231201""",BEER,1,428,n,n,"DOS EQUIS PINEAPPLE CHELADA C12 24OZ",,,n,1,1,278,n,,"=""0""",,,,,,n,,,,,,,
"=""089826231232""",BEER,1,549,n,n,"DOS EQUIS CAGUAMA","24 OZ",,n,2,1,340,n,,"=""0""",,,,,0,n,,,,,,,
"=""089826300402""",Beer1osama,1,399,n,n,"Dos Equis Lager Lime & Salt Pilsner Can (24 oz)",24oz,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""089826302413""",BEER,1,894,n,n,"TECATE  C12 24OZ 3P","3 pack",,n,1,1,581,n,,"=""0""",,,,,,n,,,,,,,
"=""089826900206""",BEER,1,1699,n,n,"TECATE LIGHT  12OZ 12P","12 oz 12 pk",,n,12,1,1140,n,,"=""0""",,,,,,n,,,,,,,
"=""089826900336""",BEER,1,1699,n,n,"Tecate Bottles (12 oz x 12 ct)","12 oz 12 pk",,n,12,1,1140,n,,"=""0""",,,,,,n,,,,,,,
"=""089826901241""",BEER,1,319,n,n,"TECATE LIGHT  C12 24OZ","24  OZ",,n,2,1,194,n,,"=""0""",,,,,,n,,,,,,,
"=""089826902026""",BEER,1,894,n,n,"TECATE LIGHT  C12 24OZ 3P","3 pack",,n,1,1,581,n,,"=""0""",,,,,,n,,,,,,,
"=""089826905027""",BEER,1,1152,n,n,"DOS EQUIS LAGER C12 24OZ 3P","3 pack",,n,1,1,749,n,,"=""0""",,,,,,n,,,,,,,
"=""090478006925""","SMALL SODA 1",1,273,n,n,"JARRITOS MANDARIN","17.7 OZ",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""090478216218""",Drinks1osama,1,360,n,n,"Jarritos Mandarin Soda (12.5 oz)","1.5 L",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""090478321004""","SMALL SODA 1",1,249,n,n,"SAGRIA SENORIAL","11.16 OZ",,n,1,1,104,n,,"=""0""",,,,,,n,,,,,,,
"=""090478321103""",Drinks1osama,1,269,n,n,"Jarritos Sangria Senorial (11.2 oz)","1.5 Liter",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""090478331003""","SMALL SODA 1",1,273,n,n,"SIDRAL MUNDET APPLE","12 OZ",,n,1,1,100,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410012""","SMALL SODA 1",1,273,n,n,"JARRITOS MANDARIN 24/12.5 GLASS",12.5oz,,n,1,1,100,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410029""","SMALL SODA 1",1,273,n,n,"JARRITO TAMARINDO","12.5 oz",,n,1,1,105,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410043""","SMALL SODA 1",1,273,n,n,"JARRITO PINEAPPLE","12.5 OZ",,n,1,1,104,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410050""","SMALL SODA 1",1,273,n,n,"JARRITOS LIME","12.5 oz",,n,1,1,100,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410074""","SMALL SODA 1",1,273,n,n,"Jarritos Soda Toronja","12.50 Oz",,n,1,1,100,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410081""","SMALL SODA 1",1,273,n,n,"JARRITOS GUAVA","12.5 oz",,n,1,1,100,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410098""","SMALL SODA 1",1,273,n,n,"JARRITOS STRAWBERRY","12.5 oz",,n,1,1,104,n,,"=""0""",,,,,,n,,,,,,,
"=""090478410616""","SPARKLING WATER 1",1,249,n,n,"JARITOAS MINERAGUA CLUB SODA 12OZ","12.50 FL OZ",,n,1,1,105,n,,"=""0""",,,,,,n,,,,,,,
"=""090478415024""",Drinks1osama,1,99,n,n,"Jarritos Tamarindo Soda (12.5 oz)","16.90 FL OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""090500000594""","Cigarettes 1",1,1282,n,n,"Winston Gold Box",regular,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""091037027078""","Big Gin",1,2599,n,n,"FORDS GIN 750ML","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""091771062083""","other wine 1",1,1499,n,n,"LLAMA MALBEC","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""091771143003""","other wine 1",1,999,n,n,"LA PLAYA RED BLEND",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""091771161601""","WINE PINOT GRIGIO 1",1,1399,n,n,"DON R PINOT GRIGIO",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""091771230185""","Wine pinot noir 1",1,1599,n,n,"THECHARMER Pinot NOIR 750 ml",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""091771240016""","SAUVIGNON BLANC 1",1,1799,n,n,"CLARK ESTATE SAUVIGNON  BLANC",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""093922520022""","CANDY GUMMIES 1",1,149,n,n,"Now & Later Strawberry",6pc,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""093922520039""","CANDY GUMMIES 1",1,99,n,n,"Now & Later Cherry",6pc,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""093922520046""","CANDY GUMMIES 1",1,149,n,n,"Now & Later Blue Berry",6pc,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""093922520060""","CANDY GUMMIES 1",1,100,n,n,"Now & Later Pineapple","0.93 Oz",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""094799010043""","other wine 1",1,2999,n,n,PORTO,"750 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""094799010081""","other wine 1",1,4499,n,n,"GRAHAM������������������S 10 YEARS TAWNY PORTO","=""750""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096619055524""","Coconut Water 1",1,799,n,n,"ORGANIC COCONUT WATER","1 LITER",,n,5,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096619056583""","Dairy & Eggs1osama",1,699,n,n,"KIRKLAND ORGANIC WHOLE MILK",,,n,5,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096619077113""","milk 1",1,799,n,n,"A 2  ORGANIC WHOLE MILK",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096619114009""","milk 1",1,699,n,n,"Organic milk","HALF GALLON",,n,5,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096619410804""","milk 1",1,599,n,n,milk,,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096619411146""","milk 1",1,599,n,n,"KIRKLAND SALTED SWEET CREAM BUTTER",,,n,1,1,280,n,,"=""0""",,,,,,n,,,,,,,
"=""096619414000""","Grocery 1",1,599,n,n,"UNSALTED SWEET CREAM BUTTERE",16.OZ,,n,1,1,280,n,,"=""0""",,,,,0,n,,,,,,,
"=""096740000097""",WHISKEY,1,699,n,n,"ELIJAH CRAIG","50 ML",,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096749000067""",WHISKEY,1,4999,n,n,"Elijah Craig Small Batch Kentucky Straight Bourbon Whiskey (750 ml)","750 ml",,n,2,1,2239,n,,"=""0""",,,,,,n,,,,,,,
"=""096749003068""",WHISKEY,1,1299,n,n,"black velvet","750 ml",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""096749003075""",WHISKEY,1,899,n,n,"black velvet","375 ml",,n,1,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""096749005796""","Spirit osama",1,7499,n,n,"OLD FITZGERALD BBN BIB 7YR 100 700ML","750 ML",,n,1,1,4045,n,,"=""0""",,,,,,n,,,,,,,
"=""096749010189""",WHISKEY,1,39999,n,n,"ELIJAH CRAIG SINGLE BARREL 18 YEARS OLD","750 ML",,n,2,0,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""096749031559""",Whiskey1osama,1,3699,n,n,"Larceny (750 ml)",750ml,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""096749200566""",Spirit1,1,8091,n,n,"HENRY MCKENNA BBN SB 10YR 100 750ML",,,n,1,1,5259,n,,"=""0""",,,,,,n,,,,,,,
"=""096749472215""","Spirit osama",1,8499,n,n,"ELIJAH CRAIG BBN BP 10Y","750 ML",,n,2,1,5329,n,,"=""0""",,,,,,n,,,,,,,
"=""097339000054""","SAUCES 1",1,299,n,n,"VALENTINA MEXICAN HOT SAUCE","12.5 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""097464900106""",ACCESSORIES,1,299,n,n,"80 TISSUEULTRA SOFT",,,n,1,1,110,n,,"=""0""",,,,,,n,,,,,,,
"=""097464901400""",ACCESSORIES,1,299,n,n,"MELODY 180 NAPKINS",180ct,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""097464902964""",ACCESSORIES,1,199,n,n,MELODY,"Single roll",,n,1,1,48,n,,"=""0""",,,,,,n,,,,,,,
"=""097464903800""",ACCESSORIES,1,299,n,n,"Melody Paper Towels","1 Roll",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""097464905101""",ACCESSORIES,1,399,n,n,"MELODY - TOILET PAPER",,,n,1,1,129,n,,"=""0""",,,,,,n,,,,,,,
"=""097546102008""","Wine Champagne 1",1,3599,n,n,"ROEDERER ESTATE 750 Ml","750.00 ML",,n,2,1,2400,n,,"=""0""",,,,,,n,,,,,,,
"=""097832000018""","HANGING SNACK 1",1,199,n,n,"Hola Lemon Flavored Salted Apricot","=""1""",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""097921870201""","WINE CHARDONAY 1",1,8999,n,n,"ROMBAUER CHARDONNAY CARNEROS",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""097921871307""","other wine 1",1,3499,n,n,"ROMBAUER MERLOT CARNEROS 750 ml",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""097921872106""","WINE CABERNET SAUVIGNON 1",1,8299,n,n,"ROMBAUER CABERNET SAUIGNON","750 ml",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""097921877101""","SAUVIGNON BLANC 1",1,2999,n,n,"ROMBAUER SAUV BLANC",,,n,2,1,1867,n,,"=""0""",,,,,,n,,,,,,,
"=""097921970109""","WINE CHARDONAY 1",1,4499,n,n,"ROMBAUER CHARDONAY",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""097921978105""","other wine 1",1,3999,n,n,"ROMBAUER ZINFANDEL 750 Ml","750.00 ML",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""098000100127""","ICE TEA 1",1,240,n,n,"BRISK FRUIT PUNCH",1L,,n,2,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""098000100356""","ICE TEA 1",1,345,n,n,"PURE LEAF ZERO SUGER",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""098100100300""","COFFEE 1",1,395,n,n,"STARBUCKS COLD BREW VANILA SWEET CREAM","11 OZ",,n,1,1,216,n,,"=""0""",,,,,,n,,,,,,,
"=""099900001477""","CHOCOLATE 1",1,399,n,n,"BUTTERFINGER SHARE PACK","3.7 OZ",,n,1,1,195,n,,"=""0""",,,,,,n,,,,,,,
"=""099900100873""","CHOCOLATE 1",1,249,n,n,BUTTERFINGER,"1.9 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""099900625468""","CHOCOLATE 1",1,249,n,n,"BABY RUTH","1.9 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""099900694235""","CHOCOLATE 1",1,249,n,n,"100 GRAND","=""1.5""",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""099900718474""","CHOCOLATE 1",1,399,n,n,RAISINETS,"2.8 OZ",,n,1,24,4300,n,,"=""0""",,,,,,n,,,,,,,
"=""099900722730""",Candy1osama,1,329,n,n,"RAISINETS MILK CHOCOLATE",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""099900722785""","CHOCOLATE 1",1,399,n,n,"100 GRAND","2.2 OZ",,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""099900908363""","CHOCOLATE 1",1,299,n,n,"CRUNCH BAR","1.55 OZ",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071096""","other wine 1",1,1099,n,n,"MENAGE A TROIS RED BLEND","750.00 ML",,n,2,1,677,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071102""",Wine1,1,1054,n,n,"MENAGE A TROIS CHARDONNAY 750ML","750.00 ML",,n,1,1,685,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071140""","WINE CABERNET SAUVIGNON 1",1,1399,n,n,"Menage A TROIS CABERNET SAUVIGNON",750ml,,n,1,1,885,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071294""","other wine 1",1,1099,n,n,"MENAGE A TROS MIDNIGHT RED BLEND","750.00 ML",,n,2,1,677,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071362""","other wine 1",1,1099,n,n,"MENAGE A TROI SILK RED BLEND",750ml,,n,2,1,677,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071577""",Wine1osama,1,1199,n,n,"Menage a Trois Luscious Pinot Noir (750 ml)","=""750""",,n,1,1,685,n,,"=""0""",,,,,,n,,,,,,,
"=""099988071959""","other wine 1",1,1099,n,n,"Menage sultry red BLEND","750 ml",,n,1,1,510,n,,"=""0""",,,,,,n,,,,,,,
"=""111111111117""","SOUR BEER",1,899,n,n,"GREAT NATION BAKED FUIT BUNSH SOUR","16 OZ",,n,1,1,475,n,,"=""0""",,,,,,n,,,,,,,
"=""128490013734""",BEER,1,599,n,n,"MOUNTUCKY COLD SNACK","24 oz",,n,2,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""0170071990170""",BEER,1,325,n,n,"Coors originaL",,,n,1,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""180716000126""","IPA BEER 1",1,1899,n,n,"MEMOTH 4 PK","4 PK 16 OZ",,n,4,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""180716000720""",BEER,1,2199,n,n,"MAMMOTH 395 DIPA","4 PCK 16 OZ",,n,4,1,1399,n,,"=""0""",,,,,0,n,,,,,,,
"=""180716000898""",BEER,1,1699,n,n,"MAMOTH GOLDEN TROUT","16 OZ",,n,4,0,0,n,,"=""0""",,,,,,n,,,,,,,
"=""180716000911""","IPA BEER 1",1,1699,n,n,"mammoth pilsner 4 pk 12 oz","4 pk 12 oz",,n,4,1,1050,n,,"=""0""",,,,,,n,,,,,,,
"=""181954000022""",BEER,1,1299,n,n,"PERONI NASTRO AZZURRO 6PK 12OZ","12 oz 6 pk",,n,6,1,789,n,,"=""0""",,,,,,n,,,,,,,
"=""182002035652""",BEER,1,999,y,n,"BUD LIGHT NEXT",,,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""182442000401""",Wine1,1,1999,n,n,"PORTLANDIA OREGON PINOT NOIR","750 ML",,n,2,1,1267,n,,"=""0""",,,,,,n,,,,,,,
"=""183689001350""",Household1osama,1,499,n,n,"Panda Soft & Strong Toilet Paper (4 ct)","4 rolls",,n,1,1,0,n,,"=""0""",,,,,,n,,,,,,,
"=""186852000334""","Ice.cream 1",1,899,n,n,"Talenti Caramel Cookie Crunch","=""16""",,n,1,1,490,n,,"=""0""",,,,,,n,,,,,,,
"=""186852000365""","Ice.cream 1",1,899,n,n,"Talenti Mediterranean Mint","=""1""",,n,1,1,490,n,,"=""0""",,,,,,n,,,,,,,
"=""186852000372""","Ice.cream 1",1,899,n,n,"Talenti Pacific Coast Pistacho","=""16""",,n,1,1,490,n,,"=""0""",,,,,,n,,,,,,,
"=""186852000600""","Ice.cream 1",1,899,n,n,"Talenti Gelato Southern Butter Pecan","=""1""",,n,1,1,438,n,,"=""0""",,,,,0,n,,,,,,,
"=""186852000822""","Ice.cream 1",1,899,n,n,"Talenti Roman Raspberry","=""1""",,n,1,1,490,n,,"=""0""",,,,,,n,,,,,,,
"=""186852000846""","Ice.cream 1",1,899,n,n,"Talenti Mango Sorbet",,,n,1,1,490,n,,"=""0""",,,,,,n,,,,,,,
"=""186852001072""","Ice.cream 1",1,999,n,n,"Talenti Layers Van Fudge Cooki",,,n,1,1,605,n,,"=""0""",,,,,,n,,,,,,,
"=""186852001096""","Ice.cream 1",1,1199,n,n,"Talenti Layer Salted Carm Truf",,,n,1,1,605,n,,"=""0""",,,,,,n,,,,,,,
"=""186852001423""","Ice.cream 1",1,1199,n,n,"Talenti Confetti Cookie Layers",,,n,1,1,605,n,,"=""0""",,,,,,n,,,,,,,
"=""0186852001423""","Ice.cream 1",1,930,n,n,"Talenti Confetti Cookie Layers",,,n,1,1,605,n,,"=""0""",,,,,,n,,,,,,,
"=""187229127289""",MIXERS,1,2999,n,n,"LUXARDO 14.1OZ",,,n,1,1,0,n,,"=""0""",,,,,0,n,,,,,,,
"=""188985000038""","WINE CHARDONAY 1",1,1499,n,n,"JOEL GOTT CHARDONNAY","750.00 ML",,n,1,1,874,n,,"=""0""",,,,,,n,,,,,,,
"=""188985000113""","SAUVIGNON BLANC 1",1,1599,n,n,"JEOL GOTT SAUVIGNON BLANC","750.00 ML",,n,2,1,916,n,,"=""0""",,,,,,n,,,,,,,
"=""188985000120""","other wine 1",1,2199,n,n,"JOEL GOTT ZINFANDEL 750 ML","750.00 ML",,n,1,1,1095,n,,"=""0""",,,,,,n,,,,,,,
"=""188985000137""","WINE CABERNET SAUVIGNON 1",1,1999,n,n,"JOEL GOTT CABERNET SAUVIGNON","750.00 ML",,n,1,1,1478,n,,"=""0""",,,,,,n,,,,,,,
